تاریخ,نماد,volume,ارزش,دفعات معامله,high,low,close,close_diff,درصد قیمت پایانی,مقدار آخرین قیمت,تغییر آخرین قیمت,درصد آخرین قیمت,قیمت روز قبل,ارزش بازار,date
1396/11/23,شنفت1,441979,3134525407,105,7140,6965,7074,135,1.945525292,7123,184,2.651678916,6939,8842500000000,1396/11/23
1396/11/24,شنفت1,126783,896218359,55,7200,7000,7073,-1,-0.01413627367825,7056,-18,-0.25445292620865,7074,8841250000000,1396/11/24
1396/11/25,شنفت1,1499002,10654181691,125,7169,7003,7108,35,0.49483953060935,7111,38,0.53725434751873,7073,8885000000000,1396/11/25
1396/11/28,شنفت1,135912,952812313,39,7196,6950,7081,-27,-0.37985368598761,7100,-8,-0.11254924029262,7108,8851250000000,1396/11/28
1396/11/29,شنفت1,755191,5412485453,106,7349,6920,7167,86,1.214517723,7300,219,3.092783505,7081,8958750000000,1396/11/29
1396/11/30,شنفت1,213186,1533023150,48,7250,7057,7177,10,0.13952839402818,7250,83,1.15808567,7167,8971250000000,1396/11/30
1396/12/2,شنفت1,179671,1295471867,58,7290,7112,7189,12,0.1672007802703,7280,103,1.435140031,7177,8986250000000,1396/12/2
1396/12/5,شنفت1,352616,2549179716,49,7321,7110,7217,28,0.38948393378773,7205,16,0.2225622478787,7189,9021250000000,1396/12/5
1396/12/6,شنفت1,984284,7356842064,118,7577,7200,7474,257,3.561036442,7577,360,4.988222253,7217,9342500000000,1396/12/6
1396/12/7,شنفت1,6317079,49542442379,519,7847,7611,7843,369,4.937115333,7842,368,4.923735617,7474,9803750000000,1396/12/7
1396/12/8,شنفت1,1612392,12456378668,206,8115,7655,7725,-118,-1.504526329,7655,-188,-2.397041948,7843,9656250000000,1396/12/8
1396/12/9,شنفت1,1233204,9589166805,217,7890,7633,7776,51,0.66019417475728,7800,75,0.97087378640776,7725,9720000000000,1396/12/9
1396/12/12,شنفت1,847809,6708126079,118,8097,7500,7912,136,1.748971193,7661,-115,-1.478909465,7776,9890000000000,1396/12/12
1396/12/13,شنفت1,297025,2264422554,85,7960,7517,7741,-171,-2.161274014,7700,-212,-2.679474216,7912,9676250000000,1396/12/13
1396/12/14,شنفت1,292544,2213552744,35,7799,7500,7639,-102,-1.3176592171554,7700,-41,-0.52964733238599,7741,9548750000000,1396/12/14
1396/12/15,شنفت1,387530,2890897296,53,7699,7400,7500,-139,-1.819609897,7401,-238,-3.115591046,7639,9375000000000,1396/12/15
1396/12/16,شنفت1,147937,1109954036,26,7638,7400,7501,1,0.01333333333333,7502,2,0.02666666666666,7500,9376250000000,1396/12/16
1396/12/19,شنفت1,228031,1744073991,27,7740,7400,7568,67,0.89321423810158,7490,-11,-0.14664711371817,7501,9460000000000,1396/12/19
1396/12/20,شنفت1,282246,2106849221,36,7690,7340,7510,-58,-0.76638477801268,7490,-78,-1.0306553911205,7568,9387500000000,1396/12/20
1396/12/21,شنفت1,192155,1434925720,49,7648,7300,7494,-16,-0.21304926764314,7648,138,1.8375499334221,7510,9367500000000,1396/12/21
1396/12/22,شنفت1,110380,845488153,28,7800,7500,7531,37,0.49372831598612,7649,155,2.068321324,7494,9413750000000,1396/12/22
1396/12/23,شنفت1,243858,1894214008,46,7796,7649,7646,115,1.527021644,7775,244,3.239941575,7531,9557500000000,1396/12/23
1396/12/26,شنفت1,32537,249408312,13,7787,7500,7647,1,0.01307873397855,7720,74,0.96782631441276,7646,9558750000000,1396/12/26
1396/12/27,شنفت1,150331,1166869105,29,7797,7500,7682,35,0.45769582842944,7797,150,1.96155355,7647,9602500000000,1396/12/27
1396/12/28,شنفت1,229954,1809883884,37,7989,7600,7769,87,1.132517574,7888,206,2.681593335,7682,9711250000000,1396/12/28
1397/1/5,شنفت1,150514,1191701408,22,7998,7530,7814,45,0.57922512549877,7890,121,1.557472004,7769,9767500000000,1397/1/5
1397/1/6,شنفت1,251535,1985273313,54,7900,7459,7854,40,0.51190171487074,7900,86,1.1005886869721,7814,9817500000000,1397/1/6
1397/1/7,شنفت1,119059,938047192,20,7969,7722,7860,6,0.07639419404125,7890,36,0.45836516424751,7854,9825000000000,1397/1/7
1397/1/8,شنفت1,457546,3590146600,49,7900,7800,7848,-12,-0.15267175572519,7898,38,0.48346055979643,7860,9810000000000,1397/1/8
1397/1/14,شنفت1,11437,90203780,12,7930,7835,7849,1,0.01274209989806,7835,-13,-0.16564729867482,7848,9811250000000,1397/1/14
1397/1/15,شنفت1,42290,324314995,26,7920,7613,7834,-15,-0.19110714740731,7877,28,0.35673334182698,7849,9792500000000,1397/1/15
1397/1/18,شنفت1,328528,2497070114,36,7834,7598,7681,-153,-1.953025274,7790,-44,-0.56165432729129,7834,9601250000000,1397/1/18
1397/1/19,شنفت1,569559,4263781415,38,7685,7400,7486,-195,-2.538731936,7401,-280,-3.645358677,7681,9357500000000,1397/1/19
1397/1/20,شنفت1,474581,3652308893,46,7858,7400,7685,199,2.658295485,7500,14,0.18701576275714,7486,9606250000000,1397/1/20
1397/1/21,شنفت1,140,1101660,1,7869,7869,7685,0,0,7869,184,2.394274561,7685,9606250000000,1397/1/21
1397/1/22,شنفت1,325018,2424359113,59,7864,7375,7538,-147,-1.9128171763175,7375,-310,-4.0338321405335,7685,9422500000000,1397/1/22
1397/1/26,شنفت1,2725,20494111,9,7650,7391,7538,0,0,7599,61,0.8092332183603,7538,9422500000000,1397/1/26
1397/1/27,شنفت1,189440,1399064388,74,7599,7360,7480,-58,-0.76943486335898,7439,-99,-1.313345715,7538,9350000000000,1397/1/27
1397/1/28,شنفت1,210572,1552280547,25,7729,7106,7434,-46,-0.61497326203208,7429,-51,-0.68181818181818,7480,9292500000000,1397/1/28
1397/1/29,شنفت1,396617,2999517996,25,7700,7285,7536,102,1.372074253,7500,66,0.88781275221953,7434,9420000000000,1397/1/29
1397/2/1,شنفت1,118040,870606272,16,7797,7300,7498,-38,-0.50424628450106,7330,-206,-2.733545648,7536,9372500000000,1397/2/1
1397/2/2,شنفت1,118580,871201184,21,7600,7300,7462,-36,-0.48012803414243,7500,2,0.02667377967457,7498,9327500000000,1397/2/2
1397/2/3,شنفت1,219237,1617247848,16,7498,7312,7425,-37,-0.49584561779683,7312,-150,-2.0101849370142,7462,9281250000000,1397/2/3
1397/2/4,شنفت1,86129,626948505,12,7438,7276,7400,-25,-0.33670033670033,7400,-25,-0.33670033670033,7425,9250000000000,1397/2/4
1397/2/5,شنفت1,11742,87088920,13,7439,7280,7400,0,0,7408,8,0.1081081081081,7400,9250000000000,1397/2/5
1397/2/8,شنفت1,36226,259879541,27,7295,7100,7384,-16,-0.21621621621621,7100,-300,-4.054054054,7400,9230000000000,1397/2/8
1397/2/9,شنفت1,63827,452989650,26,7447,7050,7347,-37,-0.50108342361863,7050,-334,-4.523293608,7384,9183750000000,1397/2/9
1397/2/10,شنفت1,40820,288587530,20,7150,6982,7324,-23,-0.31305294678099,7000,-347,-4.723016197,7347,9155000000000,1397/2/10
1397/2/11,شنفت1,22959,162541559,9,7119,6961,7313,-11,-0.15019115237575,6963,-361,-4.929000546,7324,9141250000000,1397/2/11
1397/2/15,شنفت1,128902,896714283,16,7000,6948,7221,-92,-1.258033639,6948,-365,-4.991111719,7313,9026250000000,1397/2/15
1397/2/16,شنفت1,162056,1111786450,29,6880,6860,7104,-117,-1.6202742,6860,-361,-4.999307575,7221,8880000000000,1397/2/16
1397/2/17,شنفت1,122531,827784440,39,6889,6749,7019,-85,-1.196509009009,6751,-353,-4.969031532,7104,8773750000000,1397/2/17
1397/2/18,شنفت1,87214,602617403,53,6989,6799,7000,-19,-0.27069383103006,6989,-30,-0.42741131215272,7019,8750000000000,1397/2/18
1397/2/19,شنفت1,243790,1669105407,43,7130,6670,6925,-75,-1.071428571,6845,-155,-2.214285714,7000,8656250000000,1397/2/19
1397/2/23,شنفت1,66364,443733230,15,6801,6602,6893,-32,-0.46209386281588,6602,-323,-4.664259928,6925,8616250000000,1397/2/23
1397/2/24,شنفت1,228250,1579204880,43,7161,6670,6905,12,0.17408965617292,7161,268,3.888002321,6893,8631250000000,1397/2/24
1397/2/25,شنفت1,189135,1324065885,19,7140,6861,6941,36,0.52136133236784,7000,95,1.375814627,6905,8676250000000,1397/2/25
1397/2/26,شنفت1,81265,568943470,16,7128,6902,6951,10,0.14407145944388,7000,59,0.85002161071891,6941,8688750000000,1397/2/26
1397/2/29,شنفت1,99427,692222318,17,7099,6901,6953,2,0.02877283844051,7000,49,0.70493454179254,6951,8691250000000,1397/2/29
1397/2/30,شنفت1,12268,85688066,11,7000,6954,6954,1,0.01438228102977,6954,1,0.01438228102977,6953,8692500000000,1397/2/30
1397/2/31,شنفت1,136381,946835501,48,7080,6850,6951,-3,-0.04314063848144,6954,0,0,6954,8688750000000,1397/2/31
1397/3/1,شنفت1,129281,905118300,27,7050,6985,6964,13,0.18702344986332,6985,34,0.4891382534887,6951,8705000000000,1397/3/1
1397/3/2,شنفت1,91985,645717015,70,7100,6900,6974,10,0.1435956346927,6900,-64,-0.91901206203331,6964,8717500000000,1397/3/2
1397/3/5,شنفت1,133573,907343946,56,6980,6700,6926,-48,-0.68827071981646,6980,6,0.08603383997705,6974,8657500000000,1397/3/5
1397/3/6,شنفت1,164696,1157610535,27,7145,6700,6960,34,0.49090384060063,7145,219,3.1619982673982,6926,8700000000000,1397/3/6
1397/3/7,شنفت1,261058,1873998739,31,7298,7074,7074,114,1.637931034,7074,114,1.637931034,6960,8842500000000,1397/3/7
1397/3/8,شنفت1,27555,194122940,7,7224,6900,7072,-2,-0.02827254735651,6900,-174,-2.45971162,7074,8840000000000,1397/3/8
1397/3/9,شنفت1,45856,316783191,18,7000,6881,7057,-15,-0.21210407239819,6973,-99,-1.399886878,7072,8821250000000,1397/3/9
1397/3/12,شنفت1,186586,1282464133,75,7080,6718,6988,-69,-0.97775258608473,7045,-12,-0.17004392801473,7057,8735000000000,1397/3/12
1397/3/13,شنفت1,190695,1345886546,84,7300,6851,7015,27,0.3863766456783,7001,13,0.18603319977103,6988,8768750000000,1397/3/13
